,CSF,WM,GM
589.0,0.6340821256981604,0.00533882017246752,0.3605790541293721
590.0,0.6371107405732536,0.005948599859269576,0.356940659567477
591.0,0.6476568306998359,0.005538365584477117,0.346804803715687
592.0,0.6297528053452593,0.006190493040009388,0.36405670161473125
593.0,0.5950904736005036,0.00629174856624307,0.3986177778332533
594.0,0.6132458422848309,0.005934923722734483,0.38081923399243456
595.0,0.5867996124653279,0.0073452570802992065,0.4058551304543729
596.0,0.6170609600216463,0.006266930165786185,0.3766721098125674
597.0,0.6305841424672028,0.005422922546385929,0.36399293498641117
598.0,0.6177282282071813,0.005854229506851576,0.376417542285967
599.0,0.5879106724228217,0.006988544219376614,0.40510078335780175
600.0,0.5866743314877033,0.005875282837811496,0.4074503856744851
601.0,0.5966189532317795,0.005865547330598341,0.39751549943762216
602.0,0.5778374675926612,0.006784507221297326,0.4153780251860414
603.0,0.5981815565736955,0.0056302851047348845,0.39618815832156956
604.0,0.5692022255952591,0.007514850168787021,0.4232829242359539
605.0,0.5772013136174093,0.007187966928930056,0.4156107194536607
606.0,0.5907900181053805,0.00549257596300888,0.4037174059316106
607.0,0.5782786387579504,0.006402932773093459,0.41531842846895617
608.0,0.585669080712238,0.0061437459241034265,0.4081871733636586
609.0,0.5722307275157507,0.006354284525967424,0.421414987958282
610.0,0.5736942637268393,0.006413056180793898,0.4198926800923667
611.0,0.5257961416393958,0.0063261452218410985,0.4678777131387631
612.0,0.5820586013604138,0.006717024029782742,0.41122437460980366
613.0,0.5717265428907177,0.007599565541169953,0.4206738915681124
614.0,0.5697053287811227,0.006882875076176772,0.4234117961427006
615.0,0.5572624830584472,0.0071920174328992375,0.4355454995086536
616.0,0.5489208701989995,0.006552151936494274,0.4445269778645064
617.0,0.5206370496020183,0.0077708286557458236,0.47159212174223586
618.0,0.5480100269673629,0.006516723465542645,0.44547324956709444
619.0,0.5312190559916714,0.0069295935796988475,0.4618513504286299
620.0,0.5613795863867416,0.005842636566070411,0.4327777770471879
621.0,0.5485300346121713,0.005967558860708444,0.4455024065271203
622.0,0.5451435521763628,0.006866853243695207,0.44798959457994203
623.0,0.5434074278920016,0.007639491412340356,0.448953080695658
624.0,0.5417523485491237,0.00623488366875083,0.4520127677821256
625.0,0.5321534341658067,0.00787560804528263,0.4599709577889106
626.0,0.5419776388593006,0.0060755926068451985,0.4519467685338542
627.0,0.5270307102455737,0.0068255911966667695,0.4661436985577596
628.0,0.5250407637731319,0.006677300070375423,0.46828193615649283
629.0,0.5162242585800071,0.007342300866702266,0.4764334405532907
630.0,0.5352792916614809,0.006789637632776414,0.4579310707057428
631.0,0.5132780377178496,0.006210631447735887,0.4805113308344145
632.0,0.5214645905898254,0.006737685188215644,0.4717977242219588
633.0,0.49059551798767403,0.007585693893762842,0.5018187881185633
634.0,0.5164646146644938,0.0073718195406071,0.4761635657948991
635.0,0.519566371688048,0.007401389409707075,0.47303223890224483
636.0,0.4975441538885988,0.006925789236763409,0.4955300568746378
637.0,0.5180963604121175,0.00803557914400916,0.4738680604438733
638.0,0.4756340709470353,0.007404748610549702,0.5169611804424151
639.0,0.5018353255482857,0.008607161192596819,0.48955751325911745
640.0,0.510543315736588,0.007976231591612929,0.48148045267179923
641.0,0.5152351716572505,0.007639717666995232,0.4771251106757543
642.0,0.5121814320210755,0.0057989916070763465,0.48201957637184817
643.0,0.49597035806125894,0.007391915122669696,0.49663772681607127
644.0,0.4893457938413867,0.007688645282170576,0.5029655608764427
645.0,0.5172209743400014,0.005932686969428482,0.47684633869057036
646.0,0.5051031052149273,0.007077784376393426,0.4878191104086793
647.0,0.5112709545332872,0.006107479026467651,0.48262156644024506
648.0,0.47649227901295227,0.008112840097358753,0.515394880889689
649.0,0.4994591010390522,0.00799531198390375,0.49254558697704404
650.0,0.4781469182294141,0.007708240729368508,0.5141448410412174
651.0,0.4672529558116621,0.0080140263222688,0.5247330178660692
652.0,0.48009420139254433,0.007215898455454486,0.5126899001520011
653.0,0.4665065574962941,0.007305465913382323,0.5261879765903235
654.0,0.47987863065587766,0.008115460967283439,0.5120059083768389
655.0,0.46646417518935596,0.0070920162383870024,0.526443808572257
656.0,0.46592979650014305,0.006816978836061286,0.5272532246637956
657.0,0.462226915419054,0.00667911816502504,0.531093966415921
658.0,0.469228264490411,0.00759128680840707,0.523180448701182
659.0,0.45862345976531815,0.007808180307075695,0.5335683599276062
660.0,0.47922272684667533,0.007506982808337867,0.5132702903449868
661.0,0.46415215739501475,0.007388120848267417,0.5284597217567177
662.0,0.4474211587002026,0.007587660502603472,0.5449911807971939
663.0,0.4557566280921552,0.00838742149188132,0.5358559504159635
664.0,0.4622254079079982,0.009156047250488535,0.5286185448415133
665.0,0.44839099074950317,0.007804451459505587,0.5438045577909913
666.0,0.4907775113141169,0.006839222468616809,0.5023832662172664
667.0,0.4220343255845704,0.007896507336573814,0.5700691670788557
668.0,0.44212185381599445,0.007582993601349892,0.5502951525826555
669.0,0.4328750676029174,0.008052616931585993,0.5590723154654967
670.0,0.4422516608007167,0.008228984024776072,0.5495193551745072
671.0,0.4163902779596063,0.00842950261020861,0.575180219430185
672.0,0.4396422396855498,0.0075404648325892235,0.552817295481861
673.0,0.44371760541432104,0.00819151790725162,0.5480908766784274
674.0,0.4408102046743339,0.008057172014434677,0.5511326233112313
675.0,0.4369584071824624,0.008788436335922212,0.5542531564816152
676.0,0.42367098087576593,0.008136275753931731,0.5681927433703023
677.0,0.416776228201337,0.008499137855242214,0.5747246339434208
678.0,0.4256952878711899,0.006803442682343309,0.5675012694464668
679.0,0.41905080914964565,0.00729786742593903,0.5736513234244154
680.0,0.38737984142384446,0.00980656569711828,0.6028135928790372
681.0,0.44276353572201493,0.009272672856809244,0.5479637914211758
682.0,0.4108402270816602,0.008815107124085775,0.580344665794254
683.0,0.39926187039893174,0.008637997721541588,0.5921001318795267
684.0,0.4201693997734162,0.008313091919283805,0.5715175083072999
685.0,0.3981409970406174,0.009835521172668548,0.5920234817867142
686.0,0.4188169636177386,0.009102480630022199,0.572080555752239
687.0,0.3966786336984615,0.008197084715978667,0.5951242815855597
688.0,0.443170587416042,0.00791122492974426,0.5489181876542136
689.0,0.4021132694370706,0.009397222210511194,0.5884895083524182
690.0,0.4183376103724966,0.007942872336546102,0.5737195172909574
691.0,0.39528473326135827,0.008323013217352074,0.5963922535212897
692.0,0.39338912689756733,0.008757539298288914,0.5978533338041437
693.0,0.416606520507619,0.00767076569960279,0.5757227137927782
694.0,0.38328983967808433,0.009517090783405053,0.6071930695385106
695.0,0.38005065000488353,0.009611859806669404,0.6103374901884472
696.0,0.40849267687039276,0.010233785927999483,0.5812735372016078
697.0,0.4092287846599796,0.00868255581253475,0.5820886595274857
698.0,0.39232695643697507,0.008384476727462842,0.5992885668355621
699.0,0.3714985141384999,0.009996988373114957,0.6185044974883851
700.0,0.40489995737164824,0.0074907907342029794,0.5876092518941488
701.0,0.3570878266271549,0.010291471034346803,0.6326207023384982
702.0,0.3896552239080414,0.008769943040140867,0.6015748330518177
703.0,0.39246245252962747,0.009114711801966567,0.598422835668406
704.0,0.40423921038348226,0.008340372607965206,0.5874204170085526
705.0,0.3482062384736814,0.009321116763547452,0.6424726447627712
706.0,0.3681539976405289,0.009756067750464508,0.6220899346090066
707.0,0.3608034012948528,0.010456044244577339,0.6287405544605699
708.0,0.35226417227171325,0.010497989462362509,0.6372378382659243
709.0,0.3568357045569075,0.009532377532515705,0.6336319179105768
710.0,0.3625653270023783,0.00866336712868474,0.6287713058689369
711.0,0.386824466587516,0.009226195972609517,0.6039493374398744
712.0,0.38223055788586674,0.010065955401886865,0.6077034867122465
713.0,0.3604183915942325,0.008861274644681574,0.6307203337610859
714.0,0.3388815485724464,0.009924744604401403,0.6511937068231521
715.0,0.3687025182305043,0.009446268139681082,0.6218512136298147
716.0,0.36805531020539645,0.009853894595614698,0.6220907951989888
717.0,0.36589632781336356,0.007896824008686397,0.62620684817795
718.0,0.3158921977742999,0.010947103320080701,0.6731606989056194
719.0,0.3575441310139301,0.009224761930534465,0.6332311070555354
720.0,0.3739749014593352,0.009120162613694471,0.6169049359269703
721.0,0.35185748254891175,0.010169341269690981,0.6379731761813973
722.0,0.37233641293003084,0.009591737683133128,0.6180718493868361
723.0,0.34764797160872446,0.010691625858412612,0.641660402532863
724.0,0.34552251323580335,0.010306405189764055,0.6441710815744326
725.0,0.3686800406558936,0.00932386546414956,0.6219960938799568
726.0,0.3580603459350964,0.009603560067496016,0.6323360939974076
727.0,0.32874304643013247,0.009354014730549073,0.6619029388393185
728.0,0.37449649517980316,0.010072629949158286,0.6154308748710386
729.0,0.3328312861819106,0.01079143195694052,0.6563772818611489
730.0,0.31995024087954355,0.009550506053936736,0.6704992530665198
731.0,0.3502347162565104,0.00970168798636591,0.6400635957571236
732.0,0.35669218278041664,0.009768678210604355,0.633539139008979
733.0,0.3384767949743058,0.010383117855425922,0.6511400871702683
734.0,0.31504561469727144,0.010651801776556249,0.6743025835261723
735.0,0.3196103181753373,0.011067426397471387,0.6693222554271913
736.0,0.3186405381535491,0.010414663401072947,0.670944798445378
737.0,0.32899559473558054,0.01073371453189499,0.6602706907325245
738.0,0.32559578577359005,0.01142266171518195,0.662981552511228
739.0,0.32212055384014315,0.011353732680220215,0.6665257134796367
740.0,0.29681989170780143,0.011703744660352072,0.6914763636318465
741.0,0.3330411301251514,0.011078031937684604,0.655880837937164
742.0,0.2862694259984086,0.008970541222206392,0.704760032779385
743.0,0.33073939338955194,0.010145765239996682,0.6591148413704514
744.0,0.32663495707993767,0.010807852752748174,0.6625571901673141
745.0,0.3132643957118868,0.011151327235522665,0.6755842770525905
746.0,0.2936890792576099,0.011112929109928612,0.6951979916324614
747.0,0.3125723451168546,0.010070743576897068,0.6773569113062483
748.0,0.30821400144369193,0.010267603778789977,0.6815183947775181
749.0,0.3341040476907825,0.010481135991717228,0.6554148163175002
750.0,0.3263801816439917,0.011098798966971135,0.6625210193890373
751.0,0.2982263479396624,0.010535350800234359,0.6912383012601031
752.0,0.3139019614762352,0.010374354229412875,0.675723684294352
753.0,0.30338886658465597,0.009911492194055457,0.6866996412212886
754.0,0.29462892913104477,0.011557521248049141,0.6938135496209061
755.0,0.3041668069205891,0.011910226661706472,0.6839229664177046
756.0,0.2814061893837235,0.011421875448363716,0.7071719351679128
757.0,0.28405726699483497,0.011049829019378092,0.7048929039857869
758.0,0.29836484352594,0.012271738278017967,0.689363418196042
759.0,0.2739725699890424,0.012344409828380021,0.7136830201825776
760.0,0.2876730954909834,0.01136312034248943,0.700963784166527
761.0,0.3124332235705911,0.012479715526606535,0.6750870609028025
762.0,0.2755827224811056,0.01165399442252928,0.712763283096365
763.0,0.26650303984489804,0.009907853329965457,0.7235891068251366
764.0,0.3033835127059755,0.011893580744109535,0.684722906549915
765.0,0.2880374179431581,0.012460100330849338,0.6995024817259925
766.0,0.28321638695817974,0.013051593150289368,0.7037320198915309
767.0,0.28286816562566697,0.012264388461345649,0.7048674459129873
768.0,0.27839105796797,0.012634820573004281,0.7089741214590257
769.0,0.28510106935072566,0.012103645305854957,0.7027952853434194
770.0,0.2492655054405473,0.01337899837509688,0.7373554961843558
771.0,0.2731589009716693,0.012493461883667406,0.7143476371446634
772.0,0.2643393708351108,0.010989491434584785,0.7246711377303046
773.0,0.2707600581609202,0.012010936960064304,0.7172290048790155
774.0,0.2880745407149001,0.01276588885697635,0.6991595704281236
775.0,0.2799885994462413,0.012617510580094818,0.7073938899736639
776.0,0.2726421027373269,0.013005637892709743,0.7143522593699634
777.0,0.2575118008902845,0.013397259847617983,0.7290909392620976
778.0,0.27303532213100584,0.01290838366517261,0.7140562942038216
779.0,0.26546304008529265,0.01462789587160926,0.7199090640430981
780.0,0.254984321354722,0.011727363606207245,0.7332883150390708
781.0,0.27369253991836384,0.012597702262618318,0.7137097578190178
782.0,0.2767172986786314,0.01271949329255504,0.7105632080288136
783.0,0.22427279189557106,0.012703852007767644,0.7630233560966613
784.0,0.25726796843269156,0.013625402858118633,0.7291066287091899
785.0,0.275203388239713,0.012571392613329062,0.7122252191469579
786.0,0.27580352766857774,0.013634703007909529,0.7105617693235128
787.0,0.25343154384773336,0.013491387688971112,0.7330770684632955
788.0,0.23000152938410773,0.013744915410244477,0.7562535552056477
789.0,0.2355903380124934,0.014312826951103128,0.7500968350364035
790.0,0.27289369726986384,0.012714192945182534,0.7143921097849536
791.0,0.2622996565149145,0.013449529528001498,0.7242508139570841
792.0,0.2498146933706954,0.013643899463003241,0.7365414071663015
793.0,0.22092345306548755,0.013553458503731455,0.765523088430781
794.0,0.2326254303759264,0.013541288146434141,0.7538332814776394
795.0,0.2556390648954857,0.013526831237346087,0.7308341038671682
796.0,0.23257313143827085,0.013037045739211618,0.7543898228225175
797.0,0.2517059668466764,0.011795358163207236,0.7364986749901163
798.0,0.24098064084152482,0.014062201624540971,0.7449571575339342
799.0,0.24856029223457304,0.012789445416210096,0.7386502623492169
800.0,0.2434734845880501,0.013023154413360105,0.7435033609985898
801.0,0.21610830140740753,0.015508996026634683,0.7683827025659579
802.0,0.2584024477743552,0.014421075986061821,0.7271764762395829
803.0,0.243140662806873,0.013822554557312015,0.7430367826358151
804.0,0.20466363971899634,0.015454898823464387,0.7798814614575393
805.0,0.23591012191376756,0.015470691197216066,0.7486191868890165
806.0,0.22278854294461983,0.01504418859889369,0.7621672684564865
807.0,0.21066354889096472,0.016101632651682705,0.7732348184573526
808.0,0.22374142843606823,0.014873179770798719,0.761385391793133
809.0,0.23891595252079492,0.014862970562280748,0.7462210769169243
810.0,0.22711786100190812,0.015675959460227824,0.7572061795378641
811.0,0.20432433433012864,0.01614459891247532,0.7795310667573961
812.0,0.2407485811538989,0.01488366395224031,0.7443677548938609
813.0,0.21859645457924104,0.014289509478631727,0.7671140359421272
814.0,0.23951060437029012,0.014136800687415,0.7463525949422949
815.0,0.21944076904541962,0.015287163231374126,0.7652720677232062
816.0,0.19087491846504695,0.015229072246375057,0.7938960092885781
817.0,0.21241391361283782,0.014669906552568645,0.7729161798345935
818.0,0.19535833014320927,0.01699264383157164,0.7876490260252191
819.0,0.2178284274084375,0.016362975149195474,0.765808597442367
820.0,0.22028247364820155,0.01694298683666323,0.7627745395151352
821.0,0.22862421600493157,0.014808362702010651,0.7565674212930578
822.0,0.21423046586409006,0.01586755384918298,0.769901980286727
823.0,0.17870542479734555,0.01595767947518948,0.8053368957274649
824.0,0.2126587125692655,0.01628381965206549,0.771057467778669
825.0,0.20980801513723704,0.01560905187718686,0.7745829329855761
826.0,0.21485426088631374,0.01655937494534988,0.7685863641683364
827.0,0.21945289634123363,0.015886962047156027,0.7646601416116103
828.0,0.20107113474822128,0.016865289173838345,0.7820635760779404
829.0,0.2015304242051541,0.01813490312946451,0.7803346726653814
830.0,0.22322173566419612,0.01628877242760484,0.760489491908199
831.0,0.18788858682645032,0.01637925567279145,0.7957321575007583
832.0,0.2101345099802469,0.01792805647820335,0.7719374335415498
833.0,0.1975424424303731,0.01677476120396215,0.7856827963656646
834.0,0.23058363444999017,0.019028354344457463,0.7503880112055523
835.0,0.21003856467240137,0.018081965979697995,0.7718794693479006
836.0,0.20965285817496207,0.01647123430776994,0.773875907517268
837.0,0.1906839409524033,0.018343183074375723,0.790972875973221
838.0,0.18293550792123559,0.01863540558184889,0.7984290864969155
839.0,0.19285584794496272,0.01888768150126427,0.7882564705537731
840.0,0.17843571561926666,0.01802245103548234,0.803541833345251
841.0,0.1947698063111632,0.017105604421520045,0.7881245892673168
842.0,0.20554136982608284,0.01878621916626171,0.7756724110076555
843.0,0.21248925819881131,0.018495740952866276,0.7690150008483224
844.0,0.20570068589621096,0.017779503489143367,0.7765198106146457
845.0,0.19828037370270438,0.02021704601268184,0.7815025802846138
846.0,0.17783891480635486,0.02079886700097162,0.8013622181926736
847.0,0.18154552244344146,0.021173524804281578,0.7972809527522768
848.0,0.16713654610569012,0.019386125254304824,0.8134773286400051
849.0,0.1795400971538674,0.01961314086419384,0.8008467619819387
850.0,0.18586375945310316,0.019545741169857116,0.7945904993770398
851.0,0.19920582778599022,0.020964762631239878,0.7798294095827699
852.0,0.18642961013317033,0.02136418684784167,0.7922062030189879
853.0,0.1972553172705885,0.02053091439975693,0.7822137683296546
854.0,0.16472041334391116,0.02177337037364166,0.8135062162824472
855.0,0.17601717045352905,0.020871061479699235,0.8031117680667718
856.0,0.1822952955885356,0.021033580254648566,0.7966711241568157
857.0,0.18080617918333355,0.022365313650012805,0.7968285071666537
858.0,0.1840906031889554,0.022431714969455514,0.7934776818415892
859.0,0.18226509302867522,0.02099972392391871,0.796735183047406
860.0,0.18774762890859148,0.02244618805250247,0.789806183038906
861.0,0.17062910362245454,0.024851450441950022,0.8045194459355955
862.0,0.16704010531784147,0.023304932974521412,0.8096549617076372
863.0,0.17853440545538765,0.022550414225512197,0.7989151803191001
864.0,0.17780536394582486,0.02406587370763517,0.79812876234654
865.0,0.16599016902808925,0.024512791712365634,0.8094970392595451
866.0,0.17449439954067467,0.022697526100948513,0.8028080743583768
867.0,0.19133454215871917,0.023721632065598363,0.7849438257756824
868.0,0.15578347942896517,0.02436576174364627,0.8198507588273886
869.0,0.19030710053652566,0.02485323170323664,0.7848396677602376
870.0,0.18265234012714845,0.02393128478099443,0.7934163750918571
871.0,0.13254237373676658,0.026479996559238047,0.8409776297039955
872.0,0.1655748675162193,0.026262406692616494,0.8081627257911642
873.0,0.1923249764789937,0.024391322579294314,0.783283700941712
874.0,0.1659314462208666,0.027789873652656904,0.8062786801264765
875.0,0.15349101254935843,0.02730994712676686,0.8191990403238747
876.0,0.1879244558896428,0.025358693697060477,0.7867168504132968
877.0,0.1682273562821912,0.025652756185431617,0.8061198875323772
878.0,0.17300845481223298,0.026488859707329972,0.800502685480437
879.0,0.1573998864936533,0.02834604166078802,0.8142540718455586
880.0,0.1676535499261325,0.03221520569742028,0.8001312443764473
881.0,0.1585060585987238,0.026696116771231546,0.8147978246300446
882.0,0.16974181641290312,0.028773387559040662,0.8014847960280561
883.0,0.1733497211216132,0.029055022140505826,0.7975952567378809
884.0,0.187864881584225,0.028620178375773162,0.7835149400400019
885.0,0.18105895402624225,0.028069039677557937,0.7908720062961998
886.0,0.17023152280687107,0.029197031023257065,0.8005714461698719
887.0,0.1735049034701656,0.032110338842531956,0.7943847576873024
888.0,0.18482359092706427,0.03141375702827808,0.7837626520446577
889.0,0.17553126488042362,0.028051154573769353,0.7964175805458071
890.0,0.15567138242143547,0.033803376124661756,0.8105252414539028
891.0,0.15856594860637344,0.03165542670606347,0.809778624687563
892.0,0.17258620943788466,0.030328782723943803,0.7970850078381716
893.0,0.1565413710657992,0.033204063419958456,0.8102545655142424
894.0,0.1639920183418204,0.03248042123019827,0.8035275604279813
895.0,0.16629090696511917,0.03310404909239314,0.8006050439424878
896.0,0.16049284109288403,0.034222401322914486,0.8052847575842015
897.0,0.17344685892938827,0.034674077232942795,0.7918790638376689
898.0,0.16082445695082861,0.03505312949181802,0.8041224135573534
899.0,0.14858619954844435,0.036477903147612026,0.8149358973039437
900.0,0.1555757661176047,0.037406591490449,0.8070176423919463
901.0,0.14244249467502254,0.039637780367136194,0.8179197249578414
902.0,0.15502510713920786,0.0369262987562207,0.8080485941045715
903.0,0.15473454603167047,0.03685708837822542,0.8084083655901042
904.0,0.14309975651995338,0.03706578836336246,0.8198344551166843
905.0,0.1524565705866211,0.03992657089875556,0.8076168585146233
906.0,0.1506533574200218,0.03995123664716493,0.8093954059328132
907.0,0.15206618823637746,0.03992464756781879,0.8080091641958037
908.0,0.1342021001369959,0.04107343747219638,0.8247244623908078
909.0,0.1554217202118589,0.0430497247543336,0.8015285550338075
910.0,0.15019169717953015,0.043016577532159685,0.8067917252883102
911.0,0.1555800434073824,0.04419086833304162,0.800229088259576
912.0,0.14524040723728,0.045543829545734084,0.8092157632169859
913.0,0.1422822117715508,0.04250248814451851,0.8152153000839307
914.0,0.15261438056824062,0.04636794094060807,0.8010176784911512
915.0,0.153460144718786,0.04802866511781389,0.7985111901634
916.0,0.13815527295852356,0.046000208442584394,0.8158445185988921
917.0,0.1477496680225978,0.0433332568748865,0.8089170751025156
918.0,0.13282908945771496,0.04828737165681524,0.8188835388854698
919.0,0.1152939684034179,0.05287074210576034,0.8318352894908217
920.0,0.12865485662256818,0.048545342906903904,0.8227998004705279
921.0,0.1497248721409563,0.046884814384927725,0.8033903134741159
922.0,0.1466230417379476,0.04625131104122641,0.807125647220826
923.0,0.14848065245737976,0.048463444530293186,0.803055903012327
924.0,0.12096713831505834,0.05139000185367003,0.8276428598312716
925.0,0.13671838842904074,0.05200482810010361,0.8112767834708556
926.0,0.13882583974276902,0.05248668446319445,0.8086874757940365
927.0,0.11519254033123223,0.05371793627358315,0.8310895233951846
928.0,0.1542051110103768,0.05116725427244749,0.7946276347171758
929.0,0.13392578751565665,0.05434517217386796,0.8117290403104754
930.0,0.14051660496589966,0.05747843682973978,0.8020049582043607
931.0,0.12944674623869645,0.058038338962740646,0.812514914798563
932.0,0.12596902764407186,0.05749146534296692,0.8165395070129613
933.0,0.1394687184573359,0.061300310064265166,0.7992309714783989
934.0,0.147148842217769,0.06051978034965007,0.7923313774325809
935.0,0.13356276884097068,0.06446159327034647,0.8019756378886829
936.0,0.13946494615343022,0.05836514878885582,0.8021699050577139
937.0,0.14342669480668485,0.0615514320183743,0.7950218731749409
938.0,0.11170393157457832,0.06778419651857558,0.820511871906846
939.0,0.10455225760374523,0.07004402585255938,0.8254037165436955
940.0,0.12526154085641308,0.06772851478979147,0.8070099443537955
941.0,0.12097774128214019,0.06752965335577353,0.8114926053620862
942.0,0.12741789203775256,0.07014834871485655,0.802433759247391
943.0,0.1303207291065622,0.06834798785894182,0.801331283034496
944.0,0.12882016871970858,0.0705943607181132,0.8005854705621782
945.0,0.1262608449831286,0.06951402424502366,0.8042251307718479
946.0,0.14224191591067892,0.07313682811116921,0.784621255978152
947.0,0.11313727355381173,0.07684216664592962,0.8100205598002587
948.0,0.13269959758175875,0.07391513814822957,0.7933852642700117
949.0,0.11055341008527002,0.07705481266364583,0.8123917772510842
950.0,0.10414805135658874,0.07625188369251475,0.8196000649508965
951.0,0.11132987929413678,0.0779834318414985,0.8106866888643647
952.0,0.13444432543388724,0.07313009170797956,0.7924255828581332
953.0,0.10884159736523971,0.08158116140824677,0.8095772412265135
954.0,0.12967245283699783,0.08055435599916254,0.7897731911638396
955.0,0.09558137050132198,0.08292855089235932,0.8214900786063187
956.0,0.1600897227015379,0.07915173677548737,0.7607585405229746
957.0,0.12129688231041205,0.0829972972691888,0.7957058204203991
958.0,0.11491724848853427,0.08154257911029436,0.8035401724011713
959.0,0.14258169778265914,0.08369555262485963,0.7737227495924812
960.0,0.12667180748299656,0.0859137367296106,0.7874144557873928
961.0,0.12305758277643913,0.08897868892984902,0.7879637282937119
962.0,0.11066181485918587,0.08759134156049621,0.8017468435803179
963.0,0.10519100361806298,0.09118214730968908,0.803626849072248
964.0,0.11156486857910906,0.09476058744109428,0.7936745439797966
965.0,0.15154135926829754,0.08552542755199025,0.7629332131797123
966.0,0.12873151879586728,0.08831685426953673,0.782951626934596
967.0,0.12504162689246534,0.09096593294060902,0.7839924401669256
968.0,0.13965229952205038,0.09002752242191954,0.7703201780560301
969.0,0.11697339456096306,0.09372069771805831,0.7893059077209785
970.0,0.12020351112975979,0.09403434693114043,0.7857621419390998
971.0,0.12561784328236897,0.09689659278849505,0.777485563929136
972.0,0.11956670597063007,0.09883390391950315,0.7815993901098668
973.0,0.11877383438733048,0.09950392779561479,0.7817222378170549
974.0,0.10621614414113796,0.10410011040175744,0.7896837454571046
975.0,0.10738822629244343,0.10045417289353296,0.7921576008140236
976.0,0.12780324783171196,0.10493133625788846,0.7672654159103997
977.0,0.11999734990672234,0.1001810887455858,0.7798215613476919
978.0,0.14231199740608022,0.1045355044451278,0.7531524981487919
979.0,0.12893942415372672,0.10264747163079396,0.7684131042154795
980.0,0.11017275955923359,0.10541135060964366,0.7844158898311226
981.0,0.12026283546326208,0.10754945450144765,0.7721877100352904
982.0,0.12480254533872556,0.10899368208384015,0.7662037725774343
983.0,0.09905786249744089,0.11260120678141691,0.7883409307211422
984.0,0.11662323596144684,0.11097026757536088,0.7724064964631923
985.0,0.0932098144088182,0.1079256858107198,0.7988644997804621
986.0,0.09227555274401453,0.11508565750322464,0.7926387897527608
987.0,0.096557421251265,0.11827505410269783,0.7851675246460371
988.0,0.09051072814930324,0.11871161049587195,0.7907776613548249
989.0,0.11892808029721066,0.11183816848338365,0.7692337512194056
990.0,0.11659328925902647,0.11574931744961946,0.767657393291354
991.0,0.112858510711548,0.11904417179928166,0.7680973174891702
992.0,0.0970889848113251,0.12263072526637844,0.7802802899222965
993.0,0.10206256117841658,0.125976523945115,0.7719609148764685
994.0,0.11173582660356231,0.1219323513103398,0.7663318220860978
995.0,0.10477250857619166,0.12938339595674728,0.7658440954670611
996.0,0.13998438078791414,0.1231702583791644,0.7368453608329215
997.0,0.09748885203359814,0.1276243103759551,0.7748868375904467
998.0,0.1141499745132035,0.12660620796297226,0.7592438175238243
999.0,0.08084757659476338,0.1338575945718681,0.7852948288333684
1000.0,0.0886604711798462,0.13934102571873094,0.7719985031014228
1001.0,0.09018216162712371,0.13215408369103646,0.7776637546818399
1002.0,0.10940110910306904,0.13413079363776267,0.7564680972591683
1003.0,0.11135571377905519,0.13307708232892312,0.7555672038920216
1004.0,0.0708351219889937,0.14527874496961948,0.783886133041387
1005.0,0.10016110933657446,0.13338264997893007,0.7664562406844955
1006.0,0.11045483686286693,0.14061717560121142,0.7489279875359217
1007.0,0.0921835416335343,0.14483874550852685,0.7629777128579389
1008.0,0.09973755493143713,0.14213824047479612,0.7581242045937667
1009.0,0.09753765803990203,0.14572852997978217,0.7567338119803158
1010.0,0.10036427334035807,0.14346956158684865,0.7561661650727933
1011.0,0.09235588117125483,0.14718802049466428,0.7604560983340808
1012.0,0.09052189156984486,0.14739948078143478,0.7620786276487204
1013.0,0.10169903463303354,0.15112917194733066,0.7471717934196358
1014.0,0.0746071058423425,0.15419345766519696,0.7711994364924605
1015.0,0.08650585608090429,0.153230821383011,0.7602633225360846
1016.0,0.08647040099162698,0.16269763157530973,0.7508319674330634
1017.0,0.10866919285294699,0.1624012908885818,0.7289295162584714
1018.0,0.08387010345722493,0.16737593265631384,0.7487539638864611
1019.0,0.1038278988634578,0.16658199450872568,0.7295901066278164
1020.0,0.09227980376801648,0.1664393254233245,0.7412808708086589
1021.0,0.08102397930770605,0.17115586936433663,0.7478201513279573
1022.0,0.09144575675925759,0.1674688047580764,0.741085438482666
1023.0,0.0910471828438939,0.17164671203232404,0.737306105123782
1024.0,0.09509972154564876,0.17104058567709648,0.7338596927772548
1025.0,0.1067922850234588,0.16945768187617657,0.7237500331003647
1026.0,0.08153359622043024,0.18068790685948657,0.7377784969200832
1027.0,0.08171152432927695,0.17345564336777577,0.7448328323029473
1028.0,0.09934180185436417,0.17437111770890742,0.7262870804367284
1029.0,0.10197534669426214,0.17719126796654142,0.7208333853391964
1030.0,0.09479603222299564,0.1783368753290227,0.7268670924479816
1031.0,0.08848349620989109,0.1864403472600728,0.7250761565300361
1032.0,0.07496301799426987,0.188506059021676,0.7365309229840542
1033.0,0.08198459729164709,0.1924133422412344,0.7256020604671185
1034.0,0.11312028211639685,0.1828138310685626,0.7040658868150406
1035.0,0.09421021547338101,0.19047449527671315,0.715315289249906
1036.0,0.06787044372287072,0.19802507281762577,0.7341044834595035
1037.0,0.09495303209565502,0.1912597515057324,0.7137872163986124
1038.0,0.0775931911407755,0.1998240040106251,0.7225828048485994
1039.0,0.09759846954875051,0.1959502715699796,0.7064512588812699
1040.0,0.0860420449467797,0.20115956540785151,0.7127983896453688
